Browser,true_x_res,true_y_res,x_adjustment,y_adjustment,Params_TravelTime,Params_yOffset,Params_Reach,Params_ScreenWidth,Params_ScreenHeight,Params_Hz,Params_HzScale,Params_conf_linewidth,params_consent,ConsentLoop.thisRepN,ConsentLoop.thisTrialN,ConsentLoop.thisN,ConsentLoop.thisIndex,ConsentLoop.ran,ConsentLoop.order,participant,Age,Gender,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,Demo_speedCond,Demo_delta,Demo_xposTarget,Demo_yposTarget,Demo_Delay,Demo_AvSpeed,Demo_Success,Demo_motion,Demo_Click,Demo_RTms,Demo_finalX,Demo_finalY,Trial_duration,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,BlockLoop.ran,BlockLoop.order,DemoLoop.thisRepN,DemoLoop.thisTrialN,DemoLoop.thisN,DemoLoop.thisIndex,DemoLoop.ran,DemoLoop.order,Decision_Delta,Decision_xposTarget,Decision_yposTarget,Decision_SpeedCond,Decision_AvSpeed,Decision_delay,Decision_targetSide,Decision_placement,Decision_initplace,Decision_Driving,Decision_Click,Decision_RTms,Decision_finalX,Decision_finalY,Decision_success,DecisionTrialLoop.thisRepN,DecisionTrialLoop.thisTrialN,DecisionTrialLoop.thisN,DecisionTrialLoop.thisIndex,DecisionTrialLoop.ran,DecisionTrialLoop.order,Confidence_Delta,Confidence_resp,ConfidenceLoop.thisRepN,ConfidenceLoop.thisTrialN,ConfidenceLoop.thisN,ConfidenceLoop.thisIndex,ConfidenceLoop.ran,ConfidenceLoop.order
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,200,100,0,107,3.5,1,[],[],718.1,59.5,12.5,5063,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,300,-200,0,108,3.5,1,[],[],200.4,-157.5,-1.5,5194,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,400,300,0,67,3.5,0,[],[],350.7,245,2,7511,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,200,100,0,136,3.5,1,[],[],250.5,59.5,12.5,4424,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,15533,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,127,right,3,-99,[],[],267.2,157,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9134,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,141,left,4,-1,[],[],167,-59,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,15309,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,138,left,-45,77,[],[],484.3,-143,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,12295,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,113,right,-86,33,[],[],250.5,155.5,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10108,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,81,right,138,60,[],[],367.4,257,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,13579,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,70,right,-135,120,[],[],317.3,92.5,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,12023,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,135,left,-1,28,[],[],283.9,-57,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,13627,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,126,left,-170,-43,[],[],484.3,-292.5,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10280,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,69,right,-273,-140,[],[],434.2,-87.5,12.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,12539,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,112,left,-166,89,[],[],367.4,-257,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,11451,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,138,right,19,22,[],[],283.9,155.5,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10396,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,68,left,-51,-63,[],[],367.4,-156,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10718,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,67,right,-5,-45,[],[],267.2,58,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9935,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,64,right,92,77,[],[],484.3,172.5,33.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,42577,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,109,right,-126,47,[],[],367.4,7,-26,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,19077,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,129,left,160,-23,[],[],367.4,65.5,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,11378,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,61,right,289,34,[],[],334,359,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,11624,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,106,left,-1,27,[],[],317.3,-57,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9249,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,72,left,-92,15,[],[],283.9,-158.5,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,8152,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,107,left,-4,-48,[],[],250.5,-56.5,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,11214,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,65,right,-289,93,[],[],233.8,-33.5,19.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,12498,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,84,left,315,182,[],[],283.9,126,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,11683,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,67,right,157,39,[],[],450.9,353,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,8685,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,64,left,-232,37,[],[],267.2,-260,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,15070,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,115,left,623,-97,[],[],567.8,444.5,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9942,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,128,left,-68,-82,[],[],467.6,-159,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,15826,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,117,right,-4,-9,[],[],283.9,59,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10925,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,149,right,82,79,[],[],384.1,159,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10024,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,86,right,-7,-12,[],[],417.5,59.5,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10961,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,142,right,78,71,[],[],417.5,78,5.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9888,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,78,right,-152,-141,[],[],467.6,23,44,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9661,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,124,right,10,-67,[],[],434.2,157,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,12156,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,140,right,-258,-80,[],[],317.3,-198.5,-12,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,12738,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,146,left,2,12,[],[],317.3,-61,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9667,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,100,left,-185,-103,[],[],250.5,-258.5,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10251,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,122,right,-1,22,[],[],317.3,58.5,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,10732,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,103,left,-266,-165,[],[],551.1,-357,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9658,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,104,left,186,122,[],[],300.6,-59,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,9892,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,80,left,-211,124,[],[],217.1,-256.5,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,11248,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,92,left,2,-11,[],[],384.1,-57.5,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,11005,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.68,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,5363,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.993333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,5648,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.993333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,4062,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,-0.153333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,4682,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.993333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,3577,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.92,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,3881,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.993333333,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5bf9157e8e9c9d000109f674,25,male,2020-07-27_18h00.12.910,AvatarAutomaticProl,3.2.2,Win32,60,5bf9157e8e9c9d000109f674,5f1b026ff9f4e82811599350,5f1eebd7074ce305eed6edf4,,,,,,,,,,,,,3346,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0.92,8,0,8,0,1,7
