Browser,true_x_res,true_y_res,x_adjustment,y_adjustment,Params_TravelTime,Params_yOffset,Params_Reach,Params_ScreenWidth,Params_ScreenHeight,Params_Hz,Params_HzScale,Params_conf_linewidth,params_consent,ConsentLoop.thisRepN,ConsentLoop.thisTrialN,ConsentLoop.thisN,ConsentLoop.thisIndex,ConsentLoop.ran,ConsentLoop.order,participant,Age,Gender,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,Demo_speedCond,Demo_delta,Demo_xposTarget,Demo_yposTarget,Demo_Delay,Demo_AvSpeed,Demo_Success,Demo_motion,Demo_Click,Demo_RTms,Demo_finalX,Demo_finalY,Trial_duration,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,BlockLoop.ran,BlockLoop.order,DemoLoop.thisRepN,DemoLoop.thisTrialN,DemoLoop.thisN,DemoLoop.thisIndex,DemoLoop.ran,DemoLoop.order,Decision_Delta,Decision_xposTarget,Decision_yposTarget,Decision_SpeedCond,Decision_AvSpeed,Decision_delay,Decision_targetSide,Decision_placement,Decision_initplace,Decision_Driving,Decision_Click,Decision_RTms,Decision_finalX,Decision_finalY,Decision_success,DecisionTrialLoop.thisRepN,DecisionTrialLoop.thisTrialN,DecisionTrialLoop.thisN,DecisionTrialLoop.thisIndex,DecisionTrialLoop.ran,DecisionTrialLoop.order,Confidence_Delta,Confidence_resp,ConfidenceLoop.thisRepN,ConfidenceLoop.thisTrialN,ConfidenceLoop.thisN,ConfidenceLoop.thisIndex,ConfidenceLoop.ran,ConfidenceLoop.order
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,200,100,0,87,3.5,1,[],[],317.3,59.5,12.5,4327,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,300,-200,0,97,3.5,1,[],[],317.3,-161,19.5,5638,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,500,-400,0,77,3.5,0,[],[],267.2,-290.5,30,5483,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,400,-300,0,72,3.5,0,[],[],434.2,-241.5,19.5,5628,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,500,-400,0,130,3.5,0,[],[],534.4,-192.5,12.5,6861,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,400,-300,0,109,3.5,1,[],[],350.7,-262.5,19.5,6234,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,500,-400,0,115,3.5,0,[],[],450.9,-203,-5,9894,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,500,-400,0,139,3.5,0,[],[],217.1,-276.5,9,5648,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,200,100,0,69,3.5,1,[],[],217.1,56,-8.5,4290,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,400,-300,0,103,3.5,0,[],[],400.8,-192.5,-8.5,5914,1,0,1,0,1,0,48,0,48,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,11155,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,80,right,12.80001163,169,[],[],267.2,233.3000116,12.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,12195,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,89,left,-14.39993994,-189,[],[],417.5,-210.3999399,-8.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,12079,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,120,right,4.000011504,-41,[],[],384.1,56.5000115,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,11229,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,72,left,-8.799988687,-51,[],[],250.5,-260.7999887,-8.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10274,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,98,left,128.8000134,-35,[],[],384.1,-112.6999866,16,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9173,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,66,right,7.200011551,4,[],[],601.2,56.20001155,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10806,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,115,left,-83.1999898,-32,[],[],450.9,-282.6999898,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,11116,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,103,right,106.400013,84,[],[],334,256.900013,-5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10568,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,144,right,-11.19998872,10,[],[],300.6,160.3000113,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10368,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,89,left,-82.39994096,-47,[],[],150.3,-257.399941,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10903,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,129,left,180.0000141,96,[],[],217.1,-68.49998587,2,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,8978,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,81,right,-0.799988568,60,[],[],534.4,160.2000114,12.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,11171,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,120,left,-107.1999902,92,[],[],450.9,-264.6999902,23,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10054,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,130,left,-1.59998858,-17,[],[],367.4,-57.59998858,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9474,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,112,left,1.14441E-05,0,[],[],634.6,-55.99998856,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10468,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,101,right,-5.599988639,33,[],[],384.1,158.9000114,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,7993,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,95,right,-2.399939764,9,[],[],233.8,64.10006024,23,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9005,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,74,left,1.14441E-05,36,[],[],400.8,-157.4999886,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9416,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,72,right,8.800011575,73,[],[],283.9,159.3000116,-12,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10601,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,104,right,-68.79998958,54,[],[],267.2,165.7000104,-8.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,8788,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,77,left,-194.3999426,132,[],[],417.5,-358.8999426,-8.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9630,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,108,left,4.800011516,-17,[],[],283.9,-58.19998848,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,8093,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,80,right,1.600060296,-41,[],[],334,61.1000603,-15.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9664,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,134,left,-0.799988568,38,[],[],283.9,-56.79998857,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9611,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,107,right,7.200011551,-95,[],[],467.6,157.7000116,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,8854,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,80,right,-1.59998858,34,[],[],367.4,57.90001142,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10485,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,150,right,-3.199988604,-70,[],[],551.1,161.3000114,16,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9292,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,66,right,-6.399939823,-12,[],[],350.7,158.1000602,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,11150,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,109,right,-40.79998916,-86,[],[],200.4,144.7000108,-15.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9887,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,77,left,-168.7999911,2,[],[],384.1,-357.7999911,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10939,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,134,left,-7.199988663,79,[],[],417.5,-10.69998866,2,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10316,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,92,right,84.0000127,-70,[],[],283.9,255.5000127,-1.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10417,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,129,right,-95.99998999,-70,[],[],367.4,103.50001,-1.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,8555,1,0,1,0,1,0,,,,,,,300,200,0,const,3.5,68,left,4.000011504,-19,[],[],400.8,-156.9999885,2,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9515,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,80,left,35.20001197,48,[],[],267.2,-66.29998803,-8.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9799,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,97,left,80.80001265,82,[],[],434.2,-118.6999874,-8.5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,12069,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,149,right,118.4000132,171,[],[],501,300.4000132,-5,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9328,1,0,1,0,1,0,,,,,,,400,300,0,const,3.5,89,left,0.800011456,-12,[],[],267.2,-258.1999885,9,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,10339,1,0,1,0,1,0,,,,,,,500,400,0,const,3.5,117,left,-131.1999905,174,[],[],167,-355.1999905,-12,0,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9082,1,0,1,0,1,0,,,,,,,200,100,0,const,3.5,144,left,6.400011539,8,[],[],400.8,-56.59998846,5.5,1,40,0,40,0,1,39,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,9218,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.869332944,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,6709,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0.186666746,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,4527,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.522666751,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,4545,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,-0.085333258,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,4111,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,-0.83733327,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,4361,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.943999938,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,4545,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.09066707,8,0,8,0,1,7
,,,,,,,,,,,,,,,,,,,,5b5896dc4f5ac5000192f36a,49,Female,2020-07-27_11h48.40.531,AvatarAutomaticProl,3.2.2,Win32,60,5b5896dc4f5ac5000192f36a,5f1b026ff9f4e82811599350,5f1eb0eec5daea0008b2415a,,,,,,,,,,,,,4110,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,-0.869332944,8,0,8,0,1,7
